Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
MsMacAndCheese.A_2	35.900137404044195	36.19739268533189	36.18117671722505	36.19910137722132	36.207264861828754	36.31919435774858	36.21531330742593	36.2406213952452	36.32129587983994	36.25017461042896	36.21207579983015	36.17727158782017	36.1484906074274	36.12464509723681	36.097158395743726	36.08274521281594	36.05974972425889	36.03845280341776	36.00021449173421	35.97853044822621	35.94956833452734	35.937154205677224	35.9067205653422	35.881265821692665	35.8684871217779	35.83617474006518	35.8281390867402	35.79266872229378	35.78810406860458	35.75635309908493	35.755337174194494	35.72810947882984	35.66819315775801	35.61462349755301	35.59244601904305	35.52055179755976	35.42666564101451	35.70114326088509																																																																		
Mari.D_1	36.04338427446519	35.969852358731515	36.08392824974892	35.94705099953361	36.08531755334506	36.26893265455694	36.15175489032398	36.2002694706087	36.16593417711523	36.15225533574014	36.119392753412185	36.07511369833604	36.0118266010922	35.97476649582099	35.9682379792851	35.950125474766274	35.92187002389574	35.887182067477866	35.86499077348352	35.864911694687365	35.845469484207584	35.811391175551734	35.81512133168401	35.806041292315655	35.81436385212244	35.789764106563574	35.775550715019506	35.81228623470282	35.803319656510766	35.77916855002034	35.7572323947157	35.74757753412881	35.722126777479495	35.6397657258043	35.67465765400855	35.59022500734626	35.54723281820212	35.81739720714289																																																																		
Mari.D_2	36.04044773578061	36.25276935339392	36.22530654749419	36.245506972428615	36.24177090556437	36.359701312065226	36.24512201441618	36.27812969630268	36.34673118826174	36.28171177996195	36.24484366016104	36.21263057109508	36.18134138125896	36.15679389199954	36.1290266929764	36.11364992993045	36.086630424575766	36.06471478330187	36.03140957137931	36.00748246980546	35.98192846480581	35.975231616731115	35.94101816164907	35.91723477568355	35.907226703676606	35.87671034734968	35.87590739150935	35.84555453513828	35.8327774221212	35.80520765058911	35.811330923021885	35.785717051670446	35.72196223563479	35.66928878159458	35.64915932727107	35.567386763262924	35.479719194646286	35.73386245390803																																																																		
BozmansHoneybee.D_1	36.028310568656934	36.090329620466505	36.208781236157776	36.09076569652839	36.24784441906124	36.39166800075822	36.29800004125044	36.3308648547248	36.30815943490828	36.29652798989561	36.277647467861485	36.23888423457356	36.18178066356241	36.158424861835584	36.13881868007272	36.13100422377707	36.10297517961021	36.077072398846106	36.0542091599069	36.05530204181606	36.03220313156324	36.000115927972544	36.00805898446019	35.99244347244564	36.00102935977799	35.97541468717598	35.960338669627845	35.992544826900314	35.98412839421347	35.96024546220011	35.94062095792375	35.92481166862733	35.90703351912536	35.83975431093672	35.868640970831606	35.800493454090216	35.759273143202215	35.95832326577177																																																																		
BozmansHoneybee.D_2	35.73978143160628	36.02570688027846	36.02994880034886	36.049222576561306	36.04635076033397	36.19492894612005	36.05866303400902	36.09590039394168	36.16777240758183	36.09872899542415	36.05991626161028	36.02610425950061	35.996052333056035	35.97545539992792	35.94651916260234	35.94094624852549	35.91176414234747	35.89659506601087	35.851977515554985	35.837161491046366	35.79908652709643	35.798783468799584	35.766528750902005	35.74349749528318	35.727246139580885	35.688964518423475	35.68262122367982	35.644808839429864	35.64665349232746	35.60924263164104	35.61544783545348	35.585767514649106	35.52485422545826	35.473374140797986	35.45157367683876	35.37204197662957	35.281923368359614	35.60110970469588																																																																		
Dusty.D_1	35.986709401299315	36.044597768800095	36.16144969351122	36.02374395045853	36.18694269315617	36.33991220634601	36.24296280658207	36.280623661210754	36.26305874625886	36.237760654070186	36.21208852722253	36.17115838789782	36.11306193429657	36.0829731277209	36.07231832476906	36.056182496636026	36.034093250733854	36.001254043727805	35.98583099648754	35.983119637706054	35.96432638598057	35.93313513354877	35.94497579159909	35.935658349700205	35.94112590315773	35.925629784389294	35.90933804119269	35.945365666901615	35.938849934600725	35.92076064531631	35.902428430870955	35.8893874615248	35.875639695600064	35.81350285150918	35.839432538542425	35.76825577344253	35.729358599584096	35.94563898511379																																																																		
Dusty.D_2	35.88796936924834	36.03903416318275	36.04766724136644	36.07197224381345	36.03808265654172	36.214204787174495	36.0941963852557	36.12845958069308	36.2137770143547	36.12915954156231	36.08863857994778	36.050903984620646	36.01826419343179	35.99220050304889	35.96797696176609	35.949987629205665	35.92480059421632	35.90311096447191	35.8576462476541	35.83728576498247	35.804014771893826	35.79286560439429	35.755797488627515	35.73009405795911	35.71214316749895	35.67805955811152	35.66648317194294	35.62870261237892	35.626185408109336	35.59487000357669	35.59190023515503	35.56390911379449	35.50187694305187	35.440721375173425	35.4180193652644	35.33485280524159	35.25720393166576	35.60203438922336																																																																		
DS55.D0_1	36.03919478449998	36.13674622376997	36.25038506694871	36.101908340904025	36.28612316994483	36.40932463088854	36.31104386048555	36.34316850576474	36.31234808648197	36.29855046351356	36.277620985315096	36.23640542562695	36.17761507695782	36.151954920403895	36.13863021693357	36.12825032298463	36.10429967305679	36.07749773812317	36.054231292564666	36.05778551523745	36.03426738399029	36.006996688466366	36.013930201539154	36.006098999104346	36.00983703819911	35.99067342232926	35.97483007054595	36.00063777503744	35.99623269381198	35.97516290593476	35.95917906143671	35.940682752131536	35.923170629868906	35.85232958837192	35.876587330188634	35.799652735153295	35.75693472555623	35.95517332605169																																																																		
DS55.D0_2	35.87393949374153	36.09536425022654	36.08499566817964	36.09047757076428	36.12980002843031	36.24070047962992	36.114579134841	36.14760070970485	36.215637052537	36.14182362325037	36.103334711950026	36.06635597092152	36.03139446591668	36.0038828729592	35.97544227167238	35.96146338623213	35.939582761904965	35.92052442335172	35.88067335018248	35.8597256902875	35.83483536355105	35.821774443799605	35.791947255822635	35.76962098281038	35.75797671653854	35.72513258465099	35.721476788822244	35.682769106324635	35.68290367966375	35.65294890011137	35.65702970540527	35.62816323084584	35.56887410520443	35.50885446733325	35.48973887504783	35.406741114397185	35.30817373372829	35.6108479848012																																																																		
TalkOfTheDown.D_1	35.99862937339734	36.03689527290434	36.13838531310327	36.03650972227958	36.17600576741483	36.31804852993787	36.241528320916025	36.26847923385164	36.260859987686736	36.240083180933496	36.21741556232258	36.18229835559284	36.12662172048152	36.10299337954708	36.09234119053181	36.083018704261534	36.06114182921075	36.03822655121065	36.022546031520484	36.0288473010135	36.013250446822816	35.987605609947266	35.99927722876146	35.98970946940852	36.00147460956472	35.98263511610243	35.976387419164254	36.004351508762966	36.00093429418283	35.98368804334318	35.96997256408109	35.96353559852962	35.95673845502743	35.903373131913206	35.93497454902253	35.87438108842187	35.84878361593633	36.0188994289229																																																																		
TalkOfTheDown.D_2	35.539905993427006	36.02264266345062	36.01547828780019	36.05241133821057	36.04288876593065	36.18156742320218	36.07256325366583	36.10786930391314	36.20365457392805	36.11206300319729	36.0714304272944	36.03822436625667	36.01257630047597	35.986689920983395	35.9594688418531	35.94622345882209	35.925230604454875	35.90746147451907	35.87058938710423	35.85290248932953	35.82323831961681	35.8163300256939	35.78663500987053	35.76746650098768	35.75870110776954	35.728700884204706	35.721392065819856	35.690295603838706	35.692644910905244	35.66904557153988	35.67450825638555	35.65186435648468	35.59786940341895	35.55282420379571	35.54006156634197	35.47450075671502	35.38448937831214	35.67827347155618																																																																		
WhosCozy.D_1	35.98551438046062	36.18139408492833	36.28780402210655	36.19534380345615	36.38782845173484	36.483601481320655	36.40986277414286	36.43869914494559	36.41487502990538	36.4110964877966	36.39478673126172	36.36192546593591	36.31658085222462	36.29530391799311	36.28325072762645	36.27725119028545	36.25654615915703	36.23633088727069	36.21651706591159	36.22226483678507	36.20562218456253	36.183142174066674	36.18876127683116	36.18046366527507	36.18263797473201	36.16445053350306	36.1540264511255	36.1743183756356	36.17268039259572	36.15329868274665	36.141813431865664	36.12774502969056	36.11587539990199	36.061026107813625	36.08319930003624	36.022118147513524	35.99054548588305	36.13026099699064																																																																		
WhosCozy.D_2	35.77256974423643	36.09475602869035	36.06817277706501	36.08972085926077	36.11534496046565	36.237668221601474	36.11859939818081	36.14652113903404	36.225215035617246	36.14874946266144	36.1094459545006	36.0759845079216	36.04931317372062	36.029620035640775	36.00528537833524	35.9979874389306	35.97723672959444	35.96391739206352	35.92714409924995	35.91425762306971	35.8859111763732	35.882580528591305	35.8546557491169	35.836654008557694	35.82462506362746	35.80011869707785	35.794699606663485	35.763361748117774	35.76371868939721	35.7408690429677	35.74590072829919	35.72416994999375	35.67238162605385	35.62499555863869	35.61159511071981	35.54447713595761	35.4680383566947	35.737359834671295																																																																		
CJLeopold.A_1	36.04255688119076	36.15365122038093	36.24766484092327	36.13229572277814	36.30226071084863	36.41640000820333	36.33287601783862	36.35857151387916	36.33252028891401	36.3252686816496	36.30218057759279	36.263323578810926	36.21112938429491	36.181674124558505	36.16826678875918	36.15218565885281	36.13518591623208	36.10472300175204	36.0913683904093	36.09008661912437	36.075507105965286	36.04647032524285	36.05744918886769	36.04984333283288	36.05617302288321	36.04038365455999	36.02723157489377	36.0565889561689	36.05172499034883	36.03763987892047	36.02150367925414	36.01341928311008	35.99837699504989	35.94148046442177	35.96667507028351	35.90283107354065	35.86429518070424	36.03864836147059																																																																		
CJLeopold.A_2	35.7822108092735	36.12249794690576	36.10410024709513	36.11501338922052	36.13186927029879	36.25449923953329	36.14430485380733	36.17374093222995	36.241260061518936	36.17121723229928	36.13326009650372	36.100051421603766	36.06912903263749	36.0476605281436	36.021383078888164	36.01138879890463	35.98594853090993	35.97020039149106	35.92994731573141	35.91341528244517	35.884213591924805	35.87549420383449	35.84658345705083	35.826412313484695	35.81532437125381	35.78573665243111	35.78032857019309	35.747861475060574	35.74877042349685	35.721856622267545	35.72748459147256	35.70145464710019	35.64987728759727	35.60077945257662	35.585529570684585	35.51525679784	35.440690545165936	35.726274467669526																																																																		
Niko.A_1	36.10605833406608	36.18073392298609	36.28365040384881	36.16421693317757	36.32109493744426	36.44554701206312	36.36008478417432	36.39050396573671	36.364857328735866	36.35681997324424	36.33638512396002	36.29979891302072	36.24973104223978	36.224296771303074	36.207872680160975	36.19165019688333	36.16945160906919	36.14012066037963	36.11921097206026	36.119670235595336	36.0978021046144	36.06625249091846	36.07514440634233	36.06371056369045	36.06737047881816	36.04827026371153	36.03373051497518	36.0590993359438	36.051211245143485	36.03038889864585	36.01283576097735	35.99892654321709	35.9808388791249	35.918487496375555	35.94300870092384	35.87321198186535	35.829302515498675	36.004462708714684																																																																		
Niko.A_2	35.67392597465948	36.076094568453314	36.07531131320998	36.08772026927441	36.132175434519546	36.23937240659557	36.11201164964598	36.15301334752771	36.21411078939986	36.14834027350342	36.11399873129922	36.08045420953242	36.04940739007733	36.02824301167791	36.00127390807683	35.98925205825229	35.96505809838618	35.949976716483306	35.907871478685784	35.89245295466208	35.86075716992601	35.85240411787898	35.81865069451798	35.796976599762786	35.784718766285366	35.7522217530233	35.74638889088688	35.7061428831133	35.70532740553192	35.67250126684642	35.678443750203144	35.64829064226725	35.59261498105145	35.53576842147124	35.51934603835951	35.443134008596004	35.35443573644894	35.64662957791592																																																																		
